0,1,2
87,5035,13.54
48,8737,51.47
53,1093,49.04
72,8124,41.01
98,198,77.95
12,5755,30.54
58,4752,73.16
8,3865,3.16
94,2968,54.44
34,1520,11.92
42,2057,57.96
12,6664,63.57
73,2308,42.44
58,2836,56.45
19,8582,57.2
68,3656,68.29
82,4928,8.07
93,9821,8.13
89,8270,51.18
68,4546,0.02
78,1244,27.54
88,9266,25.08
94,724,69.57
11,3697,10.19
56,7447,10.66
14,9310,14.06
54,1725,95.66
64,1564,97.45
12,9729,56.58
52,984,15.14
83,5725,83.61
75,2880,60.79
84,2192,99.94
76,263,80.68
8,6053,4.55
15,7644,27.63
83,8460,1.89
43,7643,27.79
75,5554,73.23
20,8651,44.65
94,4696,10.94
62,5853,58.15
63,5077,92.9
26,8243,39.33
51,3484,58.17
36,4528,70.49
76,5818,30.73
69,6203,2.75
2,5544,67.84
93,4093,8.01
51,2792,77.82
39,2944,38.02
86,4089,21.7
25,8793,37.72
66,374,50.67
98,7419,6.97
98,8544,87.63
21,5781,25.52
27,9723,99.12
13,9899,93.94
37,1980,62.29
64,9497,22.53
90,2842,26.4
3,8059,99.08
85,6393,1.35
30,8019,54.53
92,5561,57.73
22,9414,74.18
0,3667,48.49
59,9320,54.84
49,2480,88.82
6,3020,95.16
20,8803,56.84
68,5165,78.84
12,4506,48.8
72,9672,80.28
18,290,93.11
68,7245,51.6
1,3902,49.08
38,828,23.54
55,9197,43.08
41,5322,46.63
33,7566,34.56
3,7861,78.04
78,4574,74.11
11,5645,86.84
33,5140,37.6
22,861,35.95
20,9519,76.82
87,2731,77.14
81,9032,80.54
77,5329,47.69
74,889,26.08
24,317,22.63
30,4480,71.62
44,6490,46.75
32,2763,99.68
31,1306,97.3
59,6492,15.6
97,1078,78.64
26,765,90.3
70,4011,88.58
59,3821,28.35
99,3467,48.21
93,2951,56.71
70,8849,24.26
11,7290,51.3
1,7599,45.34
62,2434,91.17
46,9497,86.58
19,664,81.02
37,6580,34.91
25,4672,76.62
10,2774,53.17
33,3018,94.45
29,940,89.9
12,6209,0.17
17,5138,50.84
82,8997,59.86
42,2775,84.57
44,2710,43.88
46,2320,28.43
19,1539,69.18
1,6487,68.62
96,9276,56.38
59,9125,18.19
6,3023,67.57
98,1613,43.1
30,2110,7.05
24,2791,98.79
36,3868,88.21
31,6588,66.02
70,3683,2.71
26,1963,19.5
25,4319,50.26
52,7025,41.55
23,5376,93.33
97,8633,89.4
97,1443,48.51
68,1575,36.16
63,7152,41.59
51,9343,64.12
73,6443,3.88
12,6131,23.58
68,8750,92.83
62,3926,92.49
2,2645,1.18
68,9160,21.85
9,1796,66.87
62,6588,46.14
21,7455,34.92
86,3815,71.06
2,9764,82.6
37,375,77.68
28,9795,17.73
75,4374,34.01
99,2460,14.33
54,5927,84.73
8,7626,18.68
87,6471,2.9
70,7910,38.23
60,4661,8.17
63,9677,81.46
2,284,83.39
52,3509,41.43
51,7213,30.49
58,4570,2.8
95,555,94.62
99,3199,72.3
26,4189,31.19
87,8911,75.5
25,8337,72.1
59,5748,1.91
60,2798,83.29
18,941,32.28
0,1939,78.98
43,3296,91.89
96,7769,29.15
7,9766,60.7
88,6588,5.59
61,7532,71.01
70,2431,75.59
95,5162,15.19
69,160,38.35
32,8833,1.02
3,5234,92.58
33,1104,87.2
81,7048,66.1
25,3989,0.14
24,2329,69.26
23,8398,13.45
27,3605,43.63
86,6964,57.57
95,2287,32.36
48,7063,12.95
46,9487,49.36
48,6481,79.73
50,5808,3.22
21,639,84.68
55,9618,25.33
45,3653,51.23
69,5643,44.55
83,4017,6.91
16,5219,45.76
61,1094,47.05
61,967,98.92
73,488,75.8
56,2524,49.35
17,7036,89.37
98,4237,39.78
63,3571,4.46
64,7817,33.34
18,4667,64.99
58,5571,34.23
43,9184,13.41
87,7832,28.53
94,8078,78.58
87,5422,41.43
15,5516,34.21
14,9394,26
81,2054,79.43
74,1814,24.65
78,6985,78.85
59,380,19.2
35,7905,51.08
40,2926,97.58
82,789,38.69
57,2961,3.12
61,1412,41.67
85,9308,30.13
22,1902,50.66
81,2289,64.4
7,3757,65.41
44,2520,6.03
19,9300,69.66
58,6802,40.72
36,888,74.05
23,6507,33.8
22,9367,46.8
20,1662,29.22
97,673,26.88
8,3420,31.4
40,5577,25.48
40,7108,43.49
40,451,90.58
29,2591,80.07
46,9455,46.52
93,8780,22.99
44,2784,55.41
3,7510,12.96
26,918,46.29
75,4532,91.78
15,354,17.65
98,7557,47.75
21,6446,24.22
9,5389,24.88
49,1566,2.38
36,4503,48.03
99,5988,12.59
6,5155,53.33
1,1968,51.69
48,3968,14.39
10,5526,93.57
34,6443,60.88
96,8047,6.91
38,6990,16.27
98,4940,30.58
80,7815,15.96
73,3999,99.16
28,1066,33.38
67,9477,81.6
15,3663,65.14
52,3769,66.89
51,6945,3.78
31,8703,44.47
41,306,43.31
97,3350,62.95
72,2498,54
77,8860,47.63
44,1614,85.63
50,6683,72.87
84,9560,2.54
55,8580,63.61
2,838,37.71
18,5723,47.74
14,8517,5
78,4264,2.91
49,960,64.15
15,643,18.58
69,3630,16.89
91,1178,49.71
97,5123,41.12
60,5020,17.87
98,1647,99.99
98,7030,48.15
39,3991,70.08
33,5656,69.3
98,8003,54.45
62,3934,96.21
20,514,31.51
13,2463,35.6
59,7407,67.48
39,5968,76.98
22,139,9.79
42,2620,74.65
48,9728,53.05
1,5931,27.77
19,2202,52.49
85,4683,6.64
97,4916,2.41
93,6418,90.91
1,9324,69.01
55,2761,44.05
13,5770,27.58
54,4281,56.56
32,8928,99.45
1,9339,60.04
16,7639,61.74
46,2508,56.79
55,9952,37.3
14,152,35.41
9,638,99.61
17,1584,80.76
65,1198,46.05
74,2105,67.86
15,5292,77.74
50,697,26.21
25,6648,33.15
61,2009,9.99
66,7506,14.85
28,7288,77.18
81,8614,99.3
31,6664,59.69
58,8113,88.84
3,9030,42.85
74,569,93.66
14,8490,40.44
83,9738,9.5
29,2411,86.09
96,402,97.41
15,5952,23.76
76,1569,50.25
63,9828,32.21
50,4639,7.29
80,2865,62.07
81,4515,18.1
29,3159,27.54
90,7046,43.89
73,4873,60.02
78,9283,32.64
59,9088,20.13
51,8266,27.59
85,3286,77.72
41,7023,66.76
81,2007,7.44
81,6853,66.88
11,4352,73.32
57,8561,31.98
7,7100,13.44
68,6296,25.96
94,3796,0.26
90,7006,98.58
48,5200,97.09
12,9177,66.44
0,2414,95.49
42,5828,10.07
25,8902,96.86
11,6994,42.61
8,7635,49.91
19,3534,66.45
62,9563,67
52,6686,67.63
1,1615,2.45
28,3405,89.19
99,2551,45.92
52,768,88.24
35,491,23.68
27,962,18.09
63,1309,21.67
41,1731,90.91
27,2597,39.82
97,9224,49.07
91,6514,60.04
93,4229,75.39
32,708,61.4
14,5062,12.64
90,9386,35.85
49,1685,72.08
76,9591,29.63
15,8244,90.84
24,9269,69.74
38,8062,50.26
17,4519,18.94
9,4253,29.65
73,4951,44.58
89,5119,4.61
59,3472,34.73
66,5439,69.04
61,2186,41.22
82,656,7.36
59,1741,75.84
27,8149,19.2
35,4618,69.42
36,3572,81.27
59,9180,59.83
48,3030,85.12
32,8693,70.39
20,3544,48.8
24,966,33.56
98,1057,83.56
91,5696,52.53
24,828,10.08
24,9873,56.29
22,8707,1.97
15,8451,47.73
14,33,95.1
33,7008,72.74
85,7808,54.94
54,4512,45.2
28,5855,14.98
86,1311,19.87
49,3608,25.87
86,5852,50.84
8,798,68.57
16,6411,8.11
58,6798,74.51
8,6323,43.59
84,5172,39.07
61,9445,17.82
26,8084,95.24
38,5503,4.99
93,2755,91.2
21,8917,63.93
25,3474,14.76
97,3011,50.24
75,2251,37.65
34,1143,81.15
34,4891,96.94
36,5983,11.59
44,2115,82.68
63,7093,5
40,9957,33.12
81,2486,26.33
69,2906,23.44
17,4518,11.46
33,7547,67.45
28,6633,44.54
90,9373,5.42
71,8399,94.61
27,3957,75.41
9,188,10.69
31,7872,89.91
64,4503,95.12
38,2621,61.59
51,221,34.07
34,8483,36.83
20,7416,54.07
11,8200,86.11
21,2648,28.49
84,5237,52.9
33,588,30.09
8,4097,10.72
83,3740,71.57
14,7140,36.73
67,2417,6.62
81,8043,46.81
4,4953,74.9
30,8591,37.35
20,3395,59.65
12,3197,95.3
69,4904,97.28
26,501,30.24
62,5647,2.1
14,5461,77.39
6,8807,74.71
51,3779,38.61
80,8204,78.76
4,4117,92.05
42,9682,3.21
72,9636,70.18
45,2946,22.94
65,2422,8.58
87,8293,49.47
67,668,29.88
34,5122,14.96
45,1716,35.94
89,1606,38.15
58,8086,80.99
89,7999,53.04
7,8944,30.66
45,3047,86.46
83,5902,81.18
21,715,41.67
29,2159,15.51
45,1303,30.14
2,7529,31.06
33,6570,97.38
21,6205,29.35
62,4017,36.92
68,2591,29.57
8,1614,92.77
53,1012,10.62
91,9978,66.05
73,9183,70.54
75,989,46.4
93,6757,98.29
95,4127,32.2
44,6474,37.44
90,922,90.28
93,9079,94.66
67,61,78.17
46,5225,65.04
73,9678,42.08
29,6929,49.64
2,8552,64.57
18,7031,97.57
5,1301,81.9
77,3851,13.34
18,7665,21.12
35,5281,72.35
55,8910,41.99
13,6034,10.38
1,9731,97.35
63,8678,81.08
53,4096,78.96
70,377,60.49
60,754,81.09
25,2626,51.26
19,8294,34.08
98,7901,69.19
99,9272,69.15
26,4786,90.4
13,8359,81.63
7,2834,29.9
90,7530,32.31
84,1140,85.78
26,3558,53.72
82,4007,50.32
40,3299,56.24
35,4455,50.76
88,8128,97.15
90,3386,5.64
39,4163,69.51
74,3467,63.48
98,8259,92.37
21,5081,63.15
36,3101,88.15
81,9817,57.95
14,9133,30.52
79,229,63.6
10,4331,71.45
47,9155,53.64
46,2477,79.69
28,5707,84.51
19,5968,33
62,139,78.83
26,2620,16.82
38,9728,66.43
28,5931,62.66
38,2202,13.3
16,4683,62.24
43,4916,41.65
68,6418,36.78
75,9324,77.39
84,2761,95.33
40,5770,95.58
90,4281,67.2
32,8928,30.6
21,9339,39.43
35,7639,36.5
28,2508,95.32
70,9952,3.84
48,152,55.94
33,638,5.56
28,1584,70.41
95,1198,56.75
7,2105,60.17
12,5292,19.04
62,697,98.32
96,6648,70.82
6,2009,37.82
30,7506,73.18
38,7288,47.49
29,8614,54.88
60,6664,8.75
35,8113,72.52
98,9030,46.59
39,569,14.78
11,8490,19.79
99,9738,48.85
52,2411,8.65
22,402,63.33
46,5952,19.64
57,1569,11.93
76,9828,94.79
40,4639,20.19
91,2865,38.56
21,4515,94.1
4,3159,78.24
68,7046,63.28
1,4873,74.08
51,9283,50.83
76,9088,48.03
19,8266,32.58
92,3286,98.29
43,7023,1.61
46,2007,8.37
46,6853,50.83
62,4352,20.45
25,8561,87.02
30,7100,48.49
36,6296,94.17
56,3796,75.58
58,7006,48.02
56,5200,7.09
61,9177,40.74
50,2414,67
2,5828,54.74
23,8902,47.39
97,6994,51.47
87,7635,53.43
20,3534,83.26
51,9563,62.64
99,6686,45.05
84,1615,87.73
97,3405,85.24
17,2551,1.32
21,768,31.12
84,491,28.23
41,962,22.43
1,1309,71.07
88,1731,85.85
15,2597,66.34
69,9224,43.72
60,6514,31.82
71,4229,20.47
47,708,60.47
97,5062,93.54
94,9386,75.45
27,1685,58.6
22,9591,23.9
73,8244,39.51
13,9269,15.31
43,8062,70.59
24,4519,4.49
62,4253,34.79
99,4951,6.89
36,5119,39.55
74,3472,28.39
67,5439,75.66
37,2186,77.63
45,656,23.71
26,1741,22.96
20,8149,86.01
10,4618,58.47
97,3572,93.89
71,9180,32.58
56,3030,88.29
99,8693,37.26
44,3544,86.14
54,966,32.21
32,1057,7.22
56,5696,12.91
10,828,43.34
12,9873,73.72
32,8707,9.1
51,8451,56.17
52,33,68.09
94,7008,65.8
94,7808,48.59
1,4512,46.37
60,5855,14.32
10,1311,28.2
40,3608,52.94
37,5852,93.63
95,798,71.89
75,6411,30.87
98,6798,11.99
2,6323,70.76
42,5172,45.51
49,9445,28.52
97,8084,25.4
51,5503,54.26
63,2755,68.49
83,8917,36.07
29,3474,93.74
5,3011,59.16
25,2251,2.56
36,1143,92.64
32,4891,68.29
67,5983,77.03
11,2115,14.81
92,7093,57.42
55,9957,81.61
12,2486,40.73
94,2906,54.66
80,4518,17.52
64,7547,56.89
1,6633,20.57
51,9373,77.59
73,8399,56.92
75,3957,0.44
79,188,86.69
28,7872,92.79
42,4503,56.05
11,2621,14.89
52,221,54.9
